iter	RMSE
656	305230.9338
657	305198.3179
658	305127.0578
659	305086.3183
660	305079.9132
661	305079.397
662	305078.8652
663	305073.3669
664	305045.8599
665	305044.1216
666	304935.6081
667	304914.4378
668	304894.2237
669	304859.1432
670	304856.2886
671	304815.4942
672	304813.0092
673	304774.0565
674	304716.0252
675	304672.2058
676	304658.2257
677	304618.6444
678	304605.5082
679	304602.1403
680	304593.7371
681	304580.4809
682	304516.5044
683	304507.5891
684	304486.8874
685	304424.5936
686	304412.2947
687	304373.2376
688	304355.8812
689	304352.5346
690	304339.231
691	304336.8357
692	304323.9568
693	304290.6384
694	304251.2485
695	304202.1822
696	304173.6068
697	304161.0192
698	304158.8451
699	304131.0756
700	304096.3473
701	304081.6867
702	304046.8188
703	304030.4866
704	303998.4468
705	303995.5749
706	303991.954
707	303953.4541
708	303921.4702
709	303898.2802
710	303848.2025
711	303827.236
712	303807.2904
713	303804.7356
714	303804.6729
715	303767.1396
716	303737.5513
717	303651.8064
718	303651.4982
719	303648.98
720	303599.3734
721	303557.9691
722	303525.6531
723	303509.4722
724	303494.5279
725	303492.4722
726	303439.6503
727	303399.2883
728	303353.626
729	303351.6282
730	303341.3619
731	303339.8105
732	303292.5173
733	303278.6093
734	303269.6033
735	303233.5279
736	303185.1794
737	303163.4039
738	303139.4601
739	303132.4107
740	303112.1671
741	303064.4177
742	303047.895
743	303014.6291
744	303008.688
745	302980.5856
746	302980.0304
747	302973.2384
748	302970.9525
749	302867.4518
750	302866.9199
751	302865.9255
752	302837.5696
753	302823.0032
754	302798.3329
755	302784.1015
756	302741.0867
757	302740.5433
758	302720.3564
759	302719.6342
760	302673.1731
761	302653.2044
762	302595.0814
763	302594.7539
764	302588.0652
765	302502.7648
766	302482.863
767	302476.2352
768	302429.2441
769	302364.7832
770	302333.7768
771	302313.7447
772	302266.9813
773	302206.0236
774	302204.0878
775	302189.9242
776	302120.7038
777	302067.4304
778	302049.0155
779	302011.9829
780	302011.6989
781	301989.9554
782	301967.0888
783	301906.9568
784	301836.1158
785	301835.2134
786	301802.7986
787	301770.5305
788	301733.0299
789	301693.8855
790	301652.9664
791	301638.4964
792	301600.7755
793	301591.5712
794	301591.2504
795	301589.4658
796	301587.6538
797	301513.5884
798	301510.1039
799	301462.9005
800	301363.2028
801	301320.7773
802	301302.2574
803	301297.4559
804	301265.7009
805	301265.5447
806	301247.8657
807	301235.2221
808	301216.4224
809	301211.7164
810	301181.2183
811	301142.4923
812	301136.8949
813	301105.34
814	301105.0652
815	301104.8116
816	301098.347
817	301072.2855
818	301017.0965
819	300976.9647
820	300945.0054
821	300925.0317
822	300901.4247
823	300871.6879
824	300870.1691
825	300863.8347
826	300857.8112
827	300808.0769
828	300806.4428
829	300773.4404
830	300748.8902
831	300732.6263
832	300694.3936
833	300693.5799
834	300693.1658
835	300692.7646
836	300671.6167
837	300665.8762
838	300650.9876
839	300645.4973
840	300626.4478
841	300594.7975
842	300594.5331
843	300573.9085
844	300539.0423
845	300532.8209
846	300506.7344
847	300474.0244
848	300458.1905
849	300400.5658
850	300400.1932
851	300378.7437
852	300310.5058
853	300243.561
854	300213.7258
855	300188.4793
856	300165.6748
857	300157.8639
858	300157.4777
859	300119.6461
860	300100.3869
861	300082.1679
862	300077.6601
863	300039.208
864	300013.0702
865	299986.7214
866	299932.7023
867	299920.8374
868	299893.626
869	299863.7217
870	299858.5959
871	299818.0719
872	299800.9315
873	299800.7795
874	299786.8114
875	299736.4205
876	299730.7398
877	299729.0552
878	299688.9738
879	299676.4363
880	299625.9459
881	299617.0182
882	299612.1126
883	299569.9648
884	299511.8928
885	299501.968
886	299483.4294
887	299483.1884
888	299448.169
889	299447.8238
890	299447.6178
891	299447.4182
892	299447.3101
893	299445.8811
894	299444.4265
895	299431.3545
896	299395.2909
897	299355.8289
898	299354.4169
899	299352.7563
900	299352.0358
901	299327.8667
902	299323.5817
903	299317.8123
904	299288.3299
905	299189.4923
906	299125.8173
907	299101.6013
908	299100.8966
909	299086.9465
910	299067.7406
911	299027.931
912	298983.9936
913	298937.0626
914	298903.0401
915	298866.0849
916	298852.7698
917	298827.9646
918	298822.2219
919	298786.4186
920	298775.3997
921	298764.1049
922	298731.3052
923	298724.0502
924	298719.583
925	298690.2162
926	298667.885
927	298650.2833
928	298623.4313
929	298575.1749
930	298538.8041
931	298485.4908
932	298434.3135
933	298390.6195
934	298334.8683
935	298255.5555
936	298218.5887
937	298163.1644
938	298149.5512
939	298147.8507
940	298128.7058
941	298109.9925
942	298031.0497
943	298008.0508
944	297985.1055
945	297982.7453
946	297912.8917
947	297807.8544
948	297744.2122
949	297724.7876
950	297640.6245
951	297634.8315
952	297609.5849
953	297569.3344
954	297554.5822
955	297494.6307
956	297486.8202
957	297460.7051
958	297415.1863
959	297395.1087
960	297364.743
961	297363.3842
962	297333.6798
963	297295.4567
964	297258.352
965	297245.2891
966	297231.4649
967	297228.5349
968	297140.4531
969	297124.6169
970	297113.3346
971	297088.7835
972	297083.3228
973	297042.2426
974	297028.149
975	296994.0974
976	296986.0899
977	296972.7399
978	296934.824
979	296907.8886
980	296858.3594
981	296841.5054
982	296835.4614
983	296830.078
984	296811.6051
985	296807.5735
986	296790.8915
987	296784.2162
988	296763.6182
989	296759.3716
990	296720.9364
991	296684.525
992	296679.0546
993	296599.1185
994	296568.1219
995	296566.3672
996	296555.7718
997	296547.7748
998	296527.9777
999	296518.0212
