iter	Passed	Remaining
335	1669	3300
336	1675	3295
337	1680	3290
338	1686	3287
339	1691	3284
340	1696	3279
341	1702	3274
342	1706	3268
343	1712	3265
344	1728	3280
345	1736	3281
346	1740	3274
347	1745	3269
348	1750	3265
349	1757	3263
350	1761	3256
351	1766	3252
352	1771	3246
353	1777	3243
354	1785	3243
355	1789	3237
356	1795	3233
357	1801	3230
358	1806	3225
359	1811	3221
360	1818	3218
361	1823	3214
362	1828	3208
363	1835	3206
364	1838	3198
365	1843	3192
366	1855	3199
367	1859	3194
368	1867	3193
369	1875	3192
370	1882	3192
371	1889	3190
372	1896	3187
373	1900	3181
374	1907	3179
375	1914	3177
376	1921	3174
377	1927	3171
378	1932	3166
379	1940	3165
380	1946	3162
381	1952	3159
382	1960	3157
383	1964	3151
384	1971	3149
385	1976	3143
386	1981	3138
387	1987	3134
388	1992	3129
389	1996	3123
390	2001	3117
391	2007	3112
392	2010	3105
393	2015	3099
394	2020	3094
395	2026	3091
396	2031	3085
397	2037	3081
398	2041	3075
399	2046	3069
400	2053	3066
401	2061	3066
402	2069	3065
403	2077	3065
404	2083	3060
405	2087	3053
406	2092	3049
407	2102	3051
408	2110	3050
409	2118	3048
410	2126	3047
411	2135	3047
412	2142	3045
413	2151	3046
414	2162	3048
415	2171	3048
416	2178	3046
417	2186	3044
418	2194	3042
419	2202	3041
420	2210	3040
421	2220	3040
422	2230	3042
423	2241	3044
424	2248	3041
425	2255	3039
426	2264	3039
427	2274	3039
428	2282	3038
429	2291	3037
430	2299	3035
431	2308	3035
432	2315	3032
433	2322	3029
434	2329	3026
435	2336	3022
436	2344	3020
437	2352	3018
438	2360	3016
439	2367	3013
440	2374	3009
441	2381	3006
442	2387	3001
443	2393	2997
444	2401	2995
445	2410	2993
446	2418	2991
447	2427	2990
448	2435	2989
449	2442	2985
450	2450	2982
451	2459	2982
452	2468	2980
453	2473	2974
454	2479	2970
455	2486	2966
456	2494	2963
457	2501	2960
458	2507	2955
459	2512	2950
460	2519	2945
461	2525	2941
462	2532	2937
463	2539	2933
464	2546	2929
465	2553	2925
466	2560	2922
467	2568	2919
468	2575	2915
469	2582	2912
470	2587	2906
471	2597	2906
472	2603	2900
473	2614	2900
474	2619	2895
475	2628	2893
476	2636	2890
477	2650	2893
478	2658	2891
479	2667	2890
480	2674	2885
481	2684	2885
482	2692	2882
483	2702	2880
484	2742	2911
485	2762	2922
486	2777	2926
487	2785	2922
488	2794	2920
489	2803	2917
490	2811	2914
491	2819	2911
492	2825	2906
493	2831	2900
494	2836	2893
495	2840	2886
496	2844	2879
497	2849	2872
498	2852	2864
499	2856	2856
500	2865	2853
501	2870	2847
502	2874	2840
503	2880	2835
504	2886	2828
505	2889	2821
506	2892	2813
507	2899	2808
508	2904	2801
509	2909	2795
510	2914	2789
511	2918	2781
512	2923	2775
513	2927	2768
514	2931	2761
515	2936	2754
516	2941	2748
517	2946	2741
518	2950	2734
519	2955	2727
520	2959	2720
521	2964	2714
522	2968	2706
523	2972	2700
524	2975	2691
525	2979	2684
526	2983	2677
527	2987	2671
528	2994	2666
529	2999	2660
530	3003	2653
531	3008	2646
532	3013	2640
533	3017	2633
534	3022	2627
535	3028	2622
536	3033	2615
537	3038	2608
538	3042	2602
539	3048	2597
540	3053	2590
541	3058	2584
542	3064	2579
543	3069	2572
544	3073	2565
545	3078	2559
546	3083	2553
547	3086	2546
548	3095	2542
549	3103	2539
550	3111	2535
551	3118	2531
552	3129	2529
553	3135	2524
554	3139	2517
555	3146	2512
556	3152	2506
557	3156	2500
558	3161	2494
559	3166	2487
560	3173	2483
561	3176	2475
562	3180	2468
563	3186	2463
564	3190	2456
565	3195	2450
566	3201	2444
567	3205	2437
568	3209	2430
569	3214	2424
570	3218	2418
571	3221	2410
572	3225	2403
573	3230	2397
574	3233	2390
575	3238	2383
576	3244	2378
577	3248	2371
578	3253	2365
579	3259	2360
580	3264	2354
581	3269	2347
582	3274	2342
583	3278	2335
584	3283	2329
585	3286	2321
586	3291	2316
587	3296	2309
588	3301	2303
589	3305	2297
590	3311	2291
591	3314	2284
592	3318	2277
593	3322	2271
594	3326	2264
595	3331	2258
596	3334	2250
597	3339	2244
598	3344	2238
599	3348	2232
600	3351	2225
601	3356	2219
602	3363	2214
603	3368	2208
604	3374	2202
605	3378	2196
606	3383	2190
607	3386	2183
608	3391	2177
609	3395	2170
610	3400	2164
611	3404	2158
612	3408	2151
613	3412	2145
614	3416	2138
615	3421	2132
616	3426	2126
617	3430	2120
618	3437	2115
619	3442	2109
620	3447	2103
621	3451	2097
622	3455	2091
623	3460	2084
624	3465	2079
625	3471	2073
626	3475	2067
627	3479	2060
628	3489	2058
629	3494	2052
630	3500	2047
631	3506	2041
632	3512	2036
633	3517	2030
634	3520	2023
635	3526	2018
636	3535	2014
637	3540	2008
638	3545	2002
639	3553	1998
640	3559	1993
641	3565	1988
642	3570	1982
643	3575	1976
644	3581	1971
645	3585	1964
646	3591	1959
647	3594	1952
648	3601	1947
649	3606	1942
650	3611	1936
651	3618	1931
652	3623	1925
653	3628	1919
654	3633	1913
655	3636	1906
656	3642	1901
657	3647	1896
658	3652	1889
659	3657	1884
660	3660	1877
661	3668	1873
662	3672	1866
663	3676	1860
664	3682	1855
665	3686	1848
666	3696	1845
667	3700	1839
668	3707	1834
669	3712	1828
670	3729	1828
671	3737	1824
672	3743	1818
673	3746	1812
674	3752	1806
675	3755	1800
676	3759	1793
677	3764	1788
678	3769	1782
679	3773	1775
680	3777	1769
681	3783	1763
682	3788	1758
683	3791	1751
684	3796	1745
685	3800	1739
686	3804	1733
687	3808	1727
688	3811	1720
689	3817	1715
690	3820	1708
691	3825	1702
692	3829	1696
693	3834	1690
694	3838	1684
695	3843	1678
696	3848	1673
697	3852	1666
698	3857	1660
699	3862	1655
700	3868	1649
701	3872	1643
702	3876	1637
703	3881	1631
704	3885	1626
705	3890	1620
706	3895	1614
707	3900	1608
708	3905	1603
709	3909	1596
710	3915	1591
711	3919	1585
712	3923	1579
713	3926	1572
714	3931	1566
715	3934	1560
716	3938	1554
717	3943	1548
718	3946	1542
719	3951	1536
720	3956	1530
721	3959	1524
722	3964	1518
723	3969	1513
724	3973	1507
725	3979	1501
726	3982	1495
727	3987	1489
728	3990	1483
729	3995	1477
730	3999	1471
731	4003	1465
732	4011	1461
733	4018	1456
734	4024	1450
735	4029	1445
736	4036	1440
737	4042	1434
738	4052	1431
739	4056	1425
740	4060	1419
741	4065	1413
742	4073	1408
743	4082	1404
744	4091	1400
745	4097	1395
746	4104	1390
747	4108	1384
748	4115	1379
749	4121	1373
750	4127	1368
751	4131	1362
752	4137	1357
753	4141	1351
754	4145	1345
755	4153	1340
756	4158	1334
757	4161	1328
758	4167	1323
759	4172	1317
760	4176	1311
761	4181	1306
762	4185	1299
763	4188	1293
764	4192	1287
765	4197	1282
766	4200	1276
767	4204	1270
768	4209	1264
769	4214	1259
770	4219	1253
771	4223	1247
772	4228	1241
773	4233	1236
774	4237	1230
775	4243	1224
776	4247	1218
777	4251	1213
778	4256	1207
779	4260	1201
780	4263	1195
781	4267	1189
782	4272	1184
783	4277	1178
784	4282	1172
785	4286	1167
786	4293	1161
787	4295	1155
788	4300	1150
789	4305	1144
790	4309	1138
791	4313	1132
792	4319	1127
793	4335	1124
794	4342	1119
795	4349	1114
796	4357	1109
797	4363	1104
798	4371	1099
799	4380	1095
800	4387	1090
801	4396	1085
802	4403	1080
803	4409	1074
804	4414	1069
805	4418	1063
806	4421	1057
807	4425	1051
808	4430	1046
809	4434	1040
810	4440	1034
811	4446	1029
812	4449	1023
813	4455	1018
814	4459	1012
815	4462	1006
816	4467	1000
817	4473	995
818	4477	989
819	4482	983
820	4485	977
821	4491	972
822	4495	966
823	4499	961
824	4506	955
825	4510	950
826	4514	944
827	4519	938
828	4524	933
829	4529	927
830	4534	922
831	4539	916
832	4544	910
833	4547	905
834	4551	899
835	4556	893
836	4562	888
837	4569	883
838	4575	877
839	4579	872
840	4584	866
841	4590	861
842	4600	856
843	4615	853
844	4620	847
845	4626	842
846	4634	837
847	4649	833
848	4659	828
849	4667	823
850	4675	818
851	4684	813
852	4689	808
853	4699	803
854	4707	798
855	4731	795
856	4739	790
857	4747	785
858	4752	780
859	4759	774
860	4767	769
861	4775	764
862	4786	759
863	4791	754
864	4804	749
865	4810	744
866	4820	739
867	4825	733
868	4839	729
869	4850	724
870	4857	719
871	4862	713
872	4869	708
873	4872	702
874	4884	697
875	4889	692
876	4895	686
877	4902	681
878	4907	675
879	4914	670
880	4922	664
881	4930	659
882	4938	654
883	4946	649
884	4955	643
885	4963	638
886	4972	633
887	4980	628
888	4987	622
889	5003	618
890	5006	612
891	5017	607
892	5029	602
893	5034	596
894	5039	591
895	5042	585
896	5045	579
897	5050	573
898	5053	567
899	5059	562
900	5065	556
901	5070	550
902	5075	545
903	5082	539
904	5088	534
905	5095	528
906	5099	522
907	5111	517
908	5121	512
909	5131	507
910	5140	502
911	5146	496
912	5153	491
913	5158	485
914	5164	479
915	5171	474
916	5179	468
917	5184	463
918	5194	457
919	5199	452
920	5207	446
921	5213	441
922	5220	435
923	5225	429
924	5228	423
925	5235	418
926	5240	412
927	5245	407
928	5250	401
929	5255	395
930	5260	389
931	5265	384
932	5270	378
933	5275	372
934	5280	367
935	5285	361
936	5290	355
937	5295	350
938	5301	344
939	5305	338
940	5309	332
941	5314	327
942	5318	321
943	5322	315
944	5326	310
945	5330	304
946	5335	298
947	5341	292
948	5351	287
949	5360	282
950	5366	276
951	5372	270
952	5382	265
953	5389	259
954	5392	254
955	5397	248
956	5402	242
957	5407	237
958	5411	231
959	5416	225
960	5423	220
961	5428	214
962	5434	208
963	5438	203
964	5443	197
965	5447	191
966	5454	186
967	5461	180
968	5469	174
969	5475	169
970	5484	163
971	5492	158
972	5500	152
973	5512	147
974	5521	141
975	5530	135
976	5535	130
977	5542	124
978	5552	119
979	5561	113
980	5569	107
981	5585	102
982	5592	96
983	5598	91
984	5604	85
985	5607	79
986	5614	73
987	5620	68
988	5625	62
989	5633	56
990	5641	51
991	5649	45
992	5654	39
993	5665	34
994	5671	28
995	5681	22
996	5685	17
997	5691	11
998	5698	5
999	5704	0
