iter	Passed	Remaining
297	1384	3261
298	1394	3269
299	1407	3284
300	1411	3277
301	1414	3269
302	1417	3261
303	1423	3258
304	1428	3254
305	1431	3247
306	1435	3239
307	1442	3239
308	1446	3234
309	1449	3227
310	1456	3226
311	1463	3227
312	1467	3220
313	1473	3219
314	1482	3223
315	1485	3216
316	1490	3210
317	1493	3202
318	1496	3194
319	1502	3192
320	1507	3188
321	1511	3182
322	1529	3204
323	1536	3205
324	1542	3204
325	1549	3202
326	1555	3201
327	1562	3200
328	1569	3200
329	1575	3198
330	1581	3197
331	1588	3195
332	1594	3192
333	1600	3190
334	1604	3185
335	1609	3180
336	1614	3176
337	1619	3171
338	1623	3166
339	1628	3161
340	1632	3155
341	1637	3151
342	1641	3144
343	1646	3139
344	1650	3133
345	1654	3127
346	1660	3125
347	1665	3119
348	1669	3113
349	1673	3107
350	1677	3102
351	1681	3095
352	1686	3091
353	1692	3088
354	1695	3081
355	1699	3074
356	1703	3068
357	1707	3062
358	1711	3056
359	1716	3052
360	1721	3046
361	1724	3040
362	1728	3033
363	1735	3033
364	1741	3030
365	1751	3033
366	1759	3035
367	1769	3039
368	1788	3057
369	1809	3081
370	1829	3101
371	1851	3125
372	1862	3130
373	1869	3129
374	1878	3130
375	1885	3129
376	1891	3126
377	1895	3119
378	1900	3113
379	1907	3111
380	1918	3116
381	1927	3118
382	1933	3115
383	1937	3108
384	1941	3101
385	1944	3093
386	1950	3089
387	1954	3083
388	1959	3077
389	1962	3069
390	1966	3063
391	1971	3057
392	1975	3051
393	1986	3056
394	1989	3047
395	1994	3042
396	1999	3037
397	2003	3030
398	2007	3024
399	2012	3018
400	2017	3013
401	2022	3008
402	2026	3002
403	2035	3002
404	2042	3000
405	2051	3001
406	2061	3002
407	2068	3001
408	2074	2997
409	2081	2995
410	2089	2994
411	2092	2986
412	2097	2981
413	2108	2984
414	2115	2982
415	2124	2982
416	2134	2984
417	2142	2982
418	2146	2976
419	2150	2969
420	2154	2963
421	2158	2956
422	2163	2951
423	2169	2947
424	2174	2942
425	2179	2937
426	2184	2931
427	2188	2924
428	2192	2918
429	2198	2913
430	2203	2908
431	2207	2902
432	2211	2896
433	2215	2889
434	2221	2884
435	2226	2880
436	2232	2875
437	2236	2870
438	2240	2862
439	2244	2856
440	2249	2851
441	2255	2847
442	2260	2842
443	2263	2834
444	2266	2827
445	2271	2821
446	2275	2815
447	2280	2809
448	2287	2806
449	2298	2808
450	2309	2810
451	2318	2810
452	2331	2815
453	2337	2811
454	2343	2807
455	2348	2801
456	2353	2796
457	2360	2793
458	2366	2789
459	2373	2786
460	2378	2781
461	2384	2777
462	2390	2772
463	2398	2770
464	2402	2763
465	2406	2758
466	2410	2751
467	2418	2749
468	2429	2750
469	2434	2745
470	2439	2740
471	2448	2738
472	2453	2733
473	2456	2725
474	2486	2748
475	2497	2748
476	2505	2747
477	2514	2745
478	2525	2746
479	2538	2749
480	2547	2748
481	2562	2753
482	2571	2752
483	2583	2754
484	2593	2754
485	2604	2754
486	2611	2751
487	2616	2745
488	2623	2741
489	2631	2739
490	2636	2733
491	2640	2726
492	2645	2720
493	2649	2714
494	2654	2707
495	2658	2701
496	2663	2695
497	2671	2692
498	2687	2697
499	2692	2692
500	2697	2686
501	2701	2680
502	2706	2674
503	2711	2668
504	2716	2662
505	2719	2654
506	2723	2648
507	2730	2644
508	2733	2636
509	2736	2629
510	2741	2623
511	2745	2617
512	2750	2611
513	2754	2604
514	2759	2598
515	2764	2593
516	2768	2586
517	2772	2579
518	2776	2573
519	2783	2569
520	2792	2567
521	2798	2562
522	2805	2558
523	2814	2557
524	2822	2553
525	2829	2549
526	2836	2545
527	2842	2541
528	2854	2541
529	2863	2539
530	2871	2536
531	2878	2532
532	2883	2526
533	2892	2523
534	2900	2521
535	2909	2518
536	2918	2516
537	2923	2510
538	2932	2508
539	2941	2506
540	2949	2502
541	2954	2496
542	2964	2494
543	2973	2492
544	2983	2491
545	2992	2488
546	3000	2485
547	3007	2480
548	3013	2475
549	3021	2472
550	3030	2469
551	3039	2467
552	3048	2463
553	3053	2458
554	3058	2452
555	3062	2445
556	3067	2439
557	3070	2432
558	3075	2426
559	3079	2419
560	3083	2413
561	3089	2407
562	3094	2401
563	3098	2394
564	3102	2388
565	3107	2383
566	3111	2376
567	3116	2370
568	3119	2363
569	3124	2357
570	3127	2350
571	3132	2343
572	3136	2337
573	3141	2331
574	3144	2324
575	3149	2318
576	3153	2311
577	3156	2304
578	3160	2298
579	3165	2292
580	3168	2285
581	3174	2279
582	3178	2273
583	3182	2267
584	3187	2261
585	3192	2255
586	3196	2248
587	3201	2242
588	3205	2236
589	3209	2230
590	3212	2223
591	3217	2217
592	3219	2209
593	3223	2203
594	3227	2197
595	3232	2190
596	3237	2185
597	3241	2179
598	3245	2172
599	3248	2165
600	3254	2160
601	3259	2154
602	3263	2148
603	3267	2142
604	3272	2136
605	3277	2130
606	3280	2124
607	3285	2118
608	3289	2112
609	3293	2105
610	3297	2099
611	3302	2093
612	3306	2087
613	3310	2081
614	3315	2075
615	3320	2069
616	3325	2064
617	3329	2057
618	3335	2052
619	3340	2047
620	3346	2042
621	3352	2037
622	3356	2031
623	3361	2025
624	3367	2020
625	3370	2013
626	3375	2008
627	3381	2002
628	3384	1996
629	3389	1990
630	3395	1985
631	3400	1979
632	3404	1974
633	3408	1967
634	3413	1962
635	3419	1957
636	3425	1952
637	3434	1948
638	3444	1946
639	3451	1941
640	3456	1935
641	3465	1932
642	3470	1927
643	3474	1920
644	3478	1914
645	3483	1908
646	3488	1903
647	3493	1897
648	3499	1892
649	3503	1886
650	3507	1880
651	3510	1873
652	3515	1867
653	3519	1861
654	3522	1855
655	3525	1848
656	3530	1843
657	3534	1837
658	3539	1831
659	3547	1827
660	3551	1821
661	3556	1815
662	3562	1810
663	3566	1804
664	3571	1798
665	3577	1793
666	3581	1788
667	3585	1782
668	3590	1776
669	3595	1770
670	3599	1764
671	3604	1759
672	3608	1753
673	3613	1747
674	3619	1742
675	3623	1736
676	3628	1730
677	3631	1724
678	3637	1719
679	3643	1714
680	3647	1708
681	3651	1702
682	3655	1696
683	3661	1691
684	3665	1685
685	3670	1680
686	3676	1674
687	3681	1669
688	3685	1663
689	3690	1658
690	3695	1652
691	3698	1646
692	3703	1640
693	3707	1634
694	3712	1629
695	3716	1623
696	3718	1616
697	3721	1610
698	3726	1604
699	3731	1599
700	3736	1593
701	3741	1588
702	3746	1582
703	3751	1577
704	3756	1571
705	3761	1566
706	3765	1560
707	3769	1554
708	3773	1548
709	3777	1543
710	3783	1537
711	3787	1531
712	3791	1526
713	3796	1520
714	3800	1514
715	3804	1509
716	3809	1503
717	3813	1497
718	3817	1492
719	3822	1486
720	3827	1480
721	3831	1475
722	3837	1470
723	3842	1464
724	3846	1458
725	3849	1452
726	3853	1446
727	3858	1441
728	3862	1435
729	3867	1430
730	3871	1424
731	3875	1418
732	3878	1412
733	3882	1407
734	3886	1401
735	3896	1397
736	3905	1393
737	3911	1388
738	3915	1382
739	3921	1377
740	3925	1372
741	3929	1366
742	3932	1360
743	3943	1356
744	3956	1354
745	3960	1348
746	3973	1345
747	3978	1340
748	3983	1335
749	3987	1329
750	3992	1323
751	3996	1318
752	4005	1313
753	4009	1308
754	4013	1302
755	4018	1296
756	4022	1291
757	4026	1285
758	4030	1279
759	4034	1274
760	4040	1268
761	4044	1263
762	4049	1257
763	4053	1252
764	4058	1246
765	4063	1241
766	4068	1235
767	4073	1230
768	4077	1224
769	4082	1219
770	4088	1214
771	4093	1208
772	4097	1203
773	4102	1197
774	4107	1192
775	4111	1186
776	4115	1181
777	4121	1175
778	4124	1170
779	4128	1164
780	4132	1158
781	4136	1153
782	4141	1147
783	4144	1141
784	4148	1136
785	4153	1130
786	4158	1125
787	4162	1119
788	4168	1114
789	4172	1109
790	4176	1103
791	4180	1098
792	4186	1092
793	4189	1086
794	4194	1081
795	4199	1076
796	4204	1070
797	4209	1065
798	4213	1059
799	4218	1054
800	4223	1049
801	4227	1043
802	4231	1038
803	4236	1032
804	4239	1027
805	4243	1021
806	4247	1015
807	4253	1010
808	4256	1004
809	4259	999
810	4263	993
811	4268	988
812	4271	982
813	4276	977
814	4280	971
815	4284	966
816	4289	960
817	4295	955
818	4299	950
819	4303	944
820	4317	941
821	4336	938
822	4343	934
823	4348	928
824	4352	923
825	4358	918
826	4363	912
827	4367	907
828	4372	901
829	4375	896
830	4381	891
831	4385	885
832	4389	880
833	4394	874
834	4400	869
835	4406	864
836	4409	858
837	4416	853
838	4423	848
839	4429	843
840	4434	838
841	4441	833
842	4455	829
843	4463	824
844	4467	819
845	4471	813
846	4475	808
847	4480	803
848	4484	797
849	4490	792
850	4496	787
851	4500	781
852	4504	776
853	4509	771
854	4514	765
855	4518	760
856	4522	754
857	4526	749
858	4531	743
859	4535	738
860	4539	732
861	4543	727
862	4547	721
863	4551	716
864	4555	711
865	4561	705
866	4566	700
867	4570	695
868	4574	689
869	4579	684
870	4595	680
871	4600	675
872	4605	669
873	4609	664
874	4613	659
875	4617	653
876	4621	648
877	4626	642
878	4630	637
879	4634	632
880	4638	626
881	4643	621
882	4647	615
883	4651	610
884	4656	605
885	4661	599
886	4665	594
887	4674	589
888	4682	584
889	4691	579
890	4697	574
891	4701	569
892	4707	564
893	4712	558
894	4717	553
895	4722	548
896	4726	542
897	4730	537
898	4735	531
899	4740	526
900	4745	521
901	4750	516
902	4754	510
903	4760	505
904	4764	500
905	4768	494
906	4773	489
907	4779	484
908	4784	478
909	4788	473
910	4793	468
911	4798	462
912	4801	457
913	4807	452
914	4811	447
915	4820	442
916	4825	436
917	4829	431
918	4833	426
919	4837	420
920	4842	415
921	4847	410
922	4852	404
923	4857	399
924	4862	394
925	4867	388
926	4873	383
927	4876	378
928	4880	373
929	4883	367
930	4888	362
931	4893	357
932	4897	351
933	4903	346
934	4907	341
935	4911	335
936	4915	330
937	4919	325
938	4923	319
939	4927	314
940	4931	309
941	4936	303
942	4940	298
943	4946	293
944	4950	288
945	4964	283
946	4971	278
947	4975	272
948	4980	267
949	4986	262
950	4991	257
951	4996	251
952	5000	246
953	5005	241
954	5009	236
955	5012	230
956	5017	225
957	5022	220
958	5027	214
959	5032	209
960	5038	204
961	5042	199
962	5046	193
963	5053	188
964	5058	183
965	5062	178
966	5066	172
967	5071	167
968	5075	162
969	5080	157
970	5086	151
971	5090	146
972	5095	141
973	5100	136
974	5104	130
975	5109	125
976	5114	120
977	5119	115
978	5122	109
979	5126	104
980	5130	99
981	5136	94
982	5140	88
983	5146	83
984	5151	78
985	5156	73
986	5161	67
987	5165	62
988	5169	57
989	5174	52
990	5178	47
991	5182	41
992	5187	36
993	5192	31
994	5197	26
995	5202	20
996	5207	15
997	5211	10
998	5215	5
999	5220	0
