iter	Passed	Remaining
225	2780	9524
226	2789	9500
227	2799	9478
228	2808	9455
229	2818	9436
230	2826	9410
231	2836	9388
232	2845	9365
233	2853	9339
234	2861	9315
235	2868	9285
236	2876	9262
237	2884	9236
238	2894	9215
239	2902	9191
240	2908	9159
241	2916	9135
242	2924	9111
243	2931	9083
244	2940	9060
245	2947	9033
246	2955	9011
247	2963	8986
248	2972	8963
249	2981	8944
250	2990	8922
251	2998	8901
252	3007	8878
253	3029	8896
254	3052	8919
255	3061	8898
256	3070	8876
257	3079	8856
258	3084	8824
259	3093	8803
260	3101	8781
261	3110	8762
262	3116	8732
263	3123	8708
264	3131	8684
265	3140	8665
266	3148	8644
267	3156	8620
268	3165	8600
269	3174	8581
270	3182	8562
271	3191	8540
272	3198	8518
273	3207	8500
274	3217	8481
275	3225	8460
276	3234	8441
277	3241	8417
278	3249	8396
279	3258	8377
280	3266	8356
281	3274	8337
282	3283	8318
283	3290	8296
284	3300	8279
285	3309	8261
286	3316	8240
287	3325	8220
288	3334	8203
289	3342	8182
290	3350	8162
291	3357	8141
292	3365	8121
293	3374	8102
294	3383	8086
295	3390	8065
296	3400	8048
297	3410	8034
298	3419	8017
299	3430	8003
300	3439	7987
301	3451	7976
302	3461	7963
303	3472	7949
304	3486	7943
305	3494	7924
306	3505	7912
307	3517	7902
308	3527	7889
309	3536	7872
310	3548	7861
311	3558	7846
312	3567	7831
313	3577	7816
314	3585	7797
315	3593	7778
316	3603	7763
317	3612	7747
318	3621	7731
319	3629	7712
320	3637	7694
321	3647	7680
322	3657	7666
323	3668	7653
324	3678	7639
325	3686	7621
326	3694	7604
327	3704	7590
328	3715	7577
329	3724	7562
330	3735	7549
331	3744	7534
332	3754	7520
333	3763	7504
334	3771	7487
335	3780	7471
336	3788	7453
337	3798	7439
338	3806	7422
339	3814	7403
340	3822	7387
341	3834	7377
342	3845	7366
343	3858	7358
344	3867	7342
345	3876	7326
346	3884	7309
347	3893	7294
348	3902	7280
349	3912	7265
350	3920	7248
351	3929	7233
352	3937	7216
353	3945	7199
354	3953	7182
355	3962	7167
356	3970	7150
357	3979	7136
358	3987	7120
359	3995	7102
360	4004	7087
361	4013	7073
362	4020	7056
363	4028	7038
364	4036	7022
365	4074	7058
366	4085	7047
367	4096	7035
368	4108	7025
369	4117	7011
370	4128	6999
371	4139	6988
372	4148	6973
373	4157	6959
374	4167	6945
375	4176	6930
376	4187	6919
377	4196	6905
378	4205	6890
379	4212	6872
380	4221	6857
381	4228	6841
382	4236	6824
383	4245	6810
384	4253	6794
385	4262	6780
386	4270	6764
387	4277	6746
388	4286	6733
389	4294	6717
390	4302	6701
391	4310	6685
392	4318	6669
393	4325	6653
394	4333	6637
395	4341	6621
396	4349	6606
397	4356	6590
398	4366	6576
399	4373	6559
400	4382	6546
401	4390	6531
402	4399	6517
403	4407	6502
404	4416	6488
405	4426	6475
406	4434	6461
407	4443	6446
408	4449	6430
409	4457	6414
410	4464	6398
411	4472	6383
412	4482	6371
413	4492	6359
414	4503	6348
415	4513	6336
416	4522	6323
417	4531	6308
418	4540	6295
419	4548	6281
420	4556	6267
421	4564	6251
422	4574	6239
423	4582	6225
424	4591	6212
425	4604	6204
426	4612	6188
427	4621	6176
428	4632	6165
429	4643	6155
430	4651	6141
431	4662	6130
432	4673	6119
433	4683	6107
434	4691	6093
435	4701	6081
436	4711	6069
437	4718	6054
438	4727	6041
439	4738	6030
440	4746	6016
441	4756	6005
442	4766	5993
443	4775	5980
444	4815	6005
445	4826	5994
446	4835	5981
447	4844	5969
448	4852	5955
449	4860	5940
450	4868	5926
451	4877	5912
452	4886	5900
453	4894	5886
454	4903	5873
455	4912	5859
456	4921	5847
457	4929	5833
458	4936	5818
459	4946	5806
460	4955	5793
461	4963	5780
462	4972	5767
463	4982	5755
464	4989	5741
465	4998	5728
466	5006	5713
467	5013	5699
468	5020	5684
469	5028	5669
470	5037	5657
471	5046	5645
472	5058	5635
473	5067	5623
474	5106	5643
475	5117	5633
476	5125	5619
477	5132	5605
478	5141	5592
479	5149	5578
480	5157	5564
481	5164	5549
482	5171	5535
483	5177	5520
484	5185	5506
485	5194	5493
486	5200	5478
487	5209	5465
488	5215	5450
489	5224	5437
490	5233	5425
491	5242	5412
492	5249	5398
493	5257	5385
494	5264	5371
495	5273	5358
496	5280	5344
497	5287	5330
498	5295	5316
499	5303	5303
500	5310	5289
501	5318	5276
502	5324	5261
503	5331	5246
504	5339	5234
505	5347	5220
506	5355	5208
507	5363	5195
508	5372	5182
509	5379	5168
510	5387	5155
511	5396	5143
512	5402	5128
513	5408	5114
514	5416	5101
515	5426	5089
516	5433	5075
517	5440	5062
518	5447	5048
519	5455	5036
520	5462	5022
521	5471	5010
522	5480	4998
523	5487	4984
524	5494	4971
525	5503	4959
526	5510	4945
527	5517	4932
528	5526	4920
529	5531	4904
530	5539	4892
531	5545	4878
532	5552	4864
533	5559	4851
534	5566	4838
535	5574	4825
536	5579	4810
537	5586	4797
538	5601	4790
539	5624	4791
540	5636	4781
541	5649	4774
542	5657	4761
543	5666	4750
544	5674	4737
545	5682	4724
546	5691	4713
547	5702	4703
548	5711	4691
549	5720	4680
550	5729	4668
551	5737	4656
552	5745	4644
553	5751	4630
554	5760	4618
555	5770	4608
556	5778	4595
557	5788	4584
558	5795	4571
559	5804	4560
560	5811	4547
561	5819	4535
562	5827	4523
563	5837	4512
564	5850	4504
565	5860	4494
566	5872	4484
567	5883	4475
568	5891	4462
569	5898	4449
570	5906	4437
571	5913	4424
572	5920	4412
573	5930	4401
574	5937	4388
575	5945	4376
576	5953	4364
577	5960	4351
578	5969	4340
579	5976	4327
580	5986	4317
581	5994	4305
582	6001	4292
583	6010	4281
584	6017	4269
585	6026	4257
586	6032	4244
587	6041	4232
588	6048	4220
589	6055	4208
590	6061	4195
591	6070	4183
592	6077	4171
593	6086	4160
594	6095	4149
595	6123	4150
596	6143	4146
597	6164	4143
598	6173	4132
599	6179	4119
600	6186	4107
601	6195	4095
602	6203	4084
603	6212	4073
604	6221	4062
605	6228	4049
606	6236	4037
607	6244	4026
608	6250	4013
609	6258	4001
610	6264	3988
611	6273	3977
612	6278	3963
613	6285	3951
614	6293	3939
615	6302	3928
616	6309	3916
617	6315	3903
618	6327	3894
619	6339	3885
620	6349	3874
621	6357	3863
622	6365	3851
623	6372	3839
624	6379	3827
625	6387	3816
626	6395	3804
627	6403	3793
628	6410	3781
629	6419	3770
630	6427	3758
631	6436	3747
632	6443	3735
633	6451	3724
634	6459	3712
635	6467	3701
636	6473	3688
637	6477	3675
638	6486	3664
639	6491	3651
640	6499	3640
641	6506	3628
642	6513	3616
643	6521	3604
644	6529	3593
645	6539	3583
646	6546	3571
647	6552	3559
648	6561	3548
649	6569	3537
650	6576	3525
651	6584	3514
652	6593	3503
653	6600	3491
654	6610	3481
655	6623	3473
656	6632	3462
657	6640	3451
658	6644	3438
659	6648	3424
660	6653	3412
661	6659	3400
662	6664	3387
663	6668	3374
664	6676	3363
665	6687	3353
666	6694	3342
667	6698	3329
668	6703	3316
669	6711	3305
670	6721	3295
671	6726	3283
672	6732	3271
673	6738	3259
674	6743	3247
675	6747	3234
676	6751	3221
677	6757	3209
678	6763	3197
679	6771	3186
680	6775	3174
681	6789	3165
682	6800	3156
683	6807	3145
684	6817	3135
685	6824	3123
686	6829	3111
687	6833	3099
688	6840	3087
689	6846	3075
690	6852	3064
691	6857	3052
692	6864	3040
693	6870	3029
694	6881	3020
695	6890	3009
696	6897	2998
697	6901	2986
698	6908	2974
699	6920	2965
700	6925	2954
701	6931	2942
702	6936	2930
703	6941	2918
704	6947	2907
705	6954	2896
706	6961	2885
707	6976	2877
708	6986	2867
709	6992	2855
710	6997	2844
711	7003	2832
712	7008	2821
713	7012	2809
714	7018	2797
715	7023	2785
716	7029	2774
717	7035	2763
718	7039	2751
719	7045	2739
720	7049	2727
721	7053	2715
722	7059	2704
723	7064	2693
724	7069	2681
725	7075	2670
726	7079	2658
727	7085	2647
728	7090	2635
729	7096	2624
730	7106	2614
731	7111	2603
732	7118	2592
733	7126	2582
734	7164	2582
735	7173	2573
736	7192	2566
737	7199	2555
738	7204	2544
739	7209	2533
740	7213	2521
741	7220	2510
742	7229	2500
743	7234	2489
744	7239	2477
745	7244	2466
746	7248	2455
747	7252	2443
748	7258	2432
749	7262	2420
750	7267	2409
751	7271	2398
752	7276	2386
753	7283	2376
754	7287	2364
755	7292	2353
756	7297	2342
757	7313	2334
758	7316	2323
759	7324	2312
760	7329	2301
761	7336	2291
762	7340	2280
763	7345	2268
764	7350	2258
765	7354	2246
766	7358	2235
767	7367	2225
768	7371	2214
769	7375	2202
770	7383	2193
771	7389	2182
772	7393	2171
773	7397	2160
774	7416	2153
775	7429	2144
776	7433	2133
777	7439	2122
778	7443	2111
779	7448	2100
780	7457	2091
781	7469	2082
782	7473	2071
783	7481	2061
784	7485	2050
785	7490	2039
786	7495	2028
787	7501	2018
788	7506	2007
789	7511	1996
790	7515	1985
791	7520	1974
792	7525	1964
793	7530	1953
794	7534	1942
795	7543	1933
796	7552	1923
797	7562	1914
798	7567	1903
799	7574	1893
800	7580	1883
801	7585	1872
802	7591	1862
803	7596	1851
804	7601	1841
805	7605	1830
806	7612	1820
807	7622	1811
808	7627	1800
809	7632	1790
810	7638	1780
811	7643	1769
812	7648	1759
813	7653	1748
814	7659	1738
815	7665	1728
816	7670	1718
817	7681	1708
818	7693	1700
819	7699	1690
820	7703	1679
821	7708	1669
822	7715	1659
823	7719	1648
824	7727	1639
825	7735	1629
826	7740	1619
827	7744	1608
828	7748	1598
829	7751	1587
830	7758	1577
831	7763	1567
832	7768	1557
833	7780	1548
834	7784	1538
835	7789	1528
836	7808	1520
837	7815	1510
838	7822	1501
839	7830	1491
840	7836	1481
841	7841	1471
842	7849	1461
843	7857	1452
844	7874	1444
845	7884	1435
846	7894	1426
847	7902	1416
848	7907	1406
849	7913	1396
850	7916	1386
851	7922	1376
852	7927	1366
853	7935	1356
854	7946	1347
855	7950	1337
856	7956	1327
857	7961	1317
858	7966	1307
859	7970	1297
860	7975	1287
861	7983	1278
862	7989	1268
863	7995	1258
864	8001	1248
865	8007	1239
866	8015	1229
867	8024	1220
868	8031	1210
869	8037	1200
870	8041	1190
871	8045	1181
872	8050	1171
873	8055	1161
874	8060	1151
875	8064	1141
876	8070	1131
877	8079	1122
878	8092	1113
879	8097	1104
880	8106	1094
881	8110	1085
882	8116	1075
883	8120	1065
884	8124	1055
885	8129	1046
886	8135	1036
887	8138	1026
888	8142	1016
889	8181	1011
890	8193	1002
891	8218	995
892	8223	985
893	8231	975
894	8237	966
895	8242	956
896	8247	947
897	8252	937
898	8257	927
899	8262	918
900	8269	908
901	8273	898
902	8278	889
903	8284	879
904	8289	870
905	8293	860
906	8298	850
907	8303	841
908	8312	832
909	8321	823
910	8328	813
911	8338	804
912	8342	794
913	8350	785
914	8355	776
915	8359	766
916	8365	757
917	8370	747
918	8374	738
919	8379	728
920	8385	719
921	8390	709
922	8396	700
923	8401	691
924	8409	681
925	8417	672
926	8421	663
927	8426	653
928	8432	644
929	8436	634
930	8440	625
931	8446	616
932	8451	606
933	8454	597
934	8458	588
935	8463	578
936	8493	571
937	8504	562
938	8509	552
939	8515	543
940	8519	534
941	8524	524
942	8529	515
943	8534	506
944	8549	497
945	8562	488
946	8575	479
947	8586	470
948	8589	461
949	8594	452
950	8599	443
951	8605	433
952	8609	424
953	8613	415
954	8618	406
955	8626	397
956	8631	387
957	8635	378
958	8639	369
959	8644	360
960	8650	351
961	8653	341
962	8657	332
963	8665	323
964	8671	314
965	8675	305
966	8682	296
967	8687	287
968	8695	278
969	8701	269
970	8707	260
971	8712	250
972	8716	241
973	8721	232
974	8728	223
975	8733	214
976	8747	205
977	8752	196
978	8757	187
979	8763	178
980	8767	169
981	8772	160
982	8777	151
983	8782	142
984	8786	133
985	8794	124
986	8799	115
987	8804	106
988	8809	97
989	8814	89
990	8822	80
991	8835	71
992	8846	62
993	8850	53
994	8855	44
995	8860	35
996	8864	26
997	8870	17
998	8876	8
999	8880	0
