iter	RMSE
254	322509.9492
255	322454.0272
256	322416.469
257	322353.6266
258	322275.6944
259	322192.9708
260	322081.2823
261	321963.6045
262	321930.9201
263	321889.144
264	321829.2163
265	321796.5353
266	321781.8657
267	321745.738
268	321664.6807
269	321660.7073
270	321615.3553
271	321541.6694
272	321471.1399
273	321455.0127
274	321389.3405
275	321341.426
276	321271.775
277	321227.9581
278	321084.1468
279	321054.5184
280	320945.6998
281	320887.0771
282	320861.4313
283	320827.2995
284	320745.676
285	320708.5734
286	320657.3466
287	320571.7831
288	320499.5927
289	320402.7658
290	320345.8387
291	320337.8047
292	320298.4872
293	320251.1112
294	320226.2641
295	320107.5625
296	320007.2593
297	319940.4311
298	319912.5209
299	319888.0238
300	319838.0806
301	319784.8508
302	319729.0749
303	319651.0716
304	319642.9667
305	319614.0183
306	319591.9762
307	319428.4816
308	319413.874
309	319411.54
310	319315.8787
311	319271.2905
312	319233.2091
313	319188.3797
314	319095.2986
315	319036.1351
316	318975.3428
317	318930.1871
318	318920.4638
319	318870.7871
320	318798.6625
321	318696.0007
322	318590.6955
323	318564.78
324	318549.7364
325	318448.603
326	318419.3096
327	318378.0586
328	318316.5491
329	318287.4788
330	318199.1419
331	318120.0276
332	318048.8068
333	317981.0182
334	317943.7302
335	317924.7471
336	317897.1494
337	317832.3847
338	317728.0829
339	317693.4617
340	317658.6374
341	317631.3146
342	317608.7022
343	317534.4944
344	317532.6861
345	317463.3076
346	317418.3539
347	317415.8953
348	317411.3068
349	317408.1944
350	317332.7574
351	317171.7393
352	317093.3342
353	317090.5485
354	317080.2864
355	317012.7165
356	316914.932
357	316912.904
358	316894.881
359	316837.0509
360	316755.7716
361	316686.9804
362	316603.2813
363	316518.4974
364	316477.4635
365	316388.5722
366	316358.8131
367	316295.5422
368	316258.2857
369	316113.0735
370	316110.8861
371	316052.7384
372	316041.3747
373	315993.14
374	315949.7593
375	315929.5156
376	315926.9481
377	315919.718
378	315892.3299
379	315820.2549
380	315723.4471
381	315718.9768
382	315703.2268
383	315638.1268
384	315621.3
385	315582.8517
386	315494.4937
387	315419.7041
388	315415.3382
389	315292.6286
390	315289.532
391	315170.8843
392	315140.1973
393	315028.12
394	314978.4022
395	314868.4621
396	314817.5202
397	314794.6982
398	314773.237
399	314767.7637
400	314763.1723
401	314722.7105
402	314701.5329
403	314634.3019
404	314602.2153
405	314549.0344
406	314533.3966
407	314530.4854
408	314485.6328
409	314442.6793
410	314290.7068
411	314247.118
412	314222.8124
413	314185.6884
414	314116.6787
415	314077.0681
416	313932.7095
417	313837.4734
418	313762.5928
419	313727.6114
420	313669.3544
421	313623.7908
422	313604.9208
423	313517.994
424	313452.1388
425	313393.6241
426	313317.7294
427	313224.4885
428	313191.4623
429	313188.6998
430	313148.2684
431	313142.5833
432	313055.7618
433	313052.0549
434	312979.4887
435	312945.6142
436	312922.6129
437	312892.6939
438	312795.2391
439	312707.8665
440	312664.5227
441	312643.3342
442	312600.054
443	312570.0692
444	312499.177
445	312453.5748
446	312372.3766
447	312329.5039
448	312307.6435
449	312279.2083
450	312251.1624
451	312239.114
452	312217.4465
453	312136.5941
454	312102.9397
455	312072.5321
456	312045.1928
457	312027.4165
458	311941.5579
459	311851.6209
460	311724.8381
461	311719.0638
462	311708.5921
463	311628.1559
464	311510.1927
465	311507.5308
466	311489.2066
467	311483.0531
468	311384.2385
469	311362.4446
470	311312.8463
471	311280.7551
472	311201.9689
473	311117.6899
474	311091.6805
475	311064.1031
476	311016.6602
477	310937.7712
478	310804.502
479	310756.0515
480	310728.1268
481	310721.8589
482	310718.7617
483	310693.298
484	310689.81
485	310686.7052
486	310684.185
487	310656.5551
488	310570.6591
489	310548.9996
490	310468.2762
491	310446.9955
492	310443.9628
493	310384.48
494	310308.1862
495	310304.8765
496	310207.9115
497	310183.7313
498	310168.5761
499	310071.6075
500	310052.4402
501	310031.873
502	309953.3004
503	309919.0283
504	309879.5082
505	309876.9303
506	309859.3388
507	309790.4615
508	309698.1499
509	309673.0613
510	309646.4134
511	309585.6219
512	309501.0966
513	309462.6282
514	309381.5786
515	309339.3757
516	309298.8755
517	309280.9642
518	309260.5035
519	309194.4773
520	309082.1565
521	309039.2171
522	308966.3918
523	308955.7161
524	308890.6938
525	308855.3137
526	308835.2393
527	308813.6215
528	308809.1381
529	308784.1486
530	308714.1395
531	308692.4784
532	308627.417
533	308551.5465
534	308501.7793
535	308473.8725
536	308458.1668
537	308435.9337
538	308393.476
539	308390.0037
540	308354.9565
541	308273.7992
542	308254.9081
543	308229.7577
544	308224.3674
545	308163.675
546	308161.884
547	308141.7479
548	308081.8302
549	308063.6376
550	307979.0383
551	307946.1419
552	307877.3849
553	307875.732
554	307846.2188
555	307823.3917
556	307703.3331
557	307677.7435
558	307660.9342
559	307618.3857
560	307595.0215
561	307506.5322
562	307481.4488
563	307431.3528
564	307428.7101
565	307343.45
566	307330.1514
567	307317.1698
568	307310.3063
569	307270.6237
570	307253.8143
571	307234.4669
572	307148.6697
573	307071.2163
574	307032.7125
575	306977.3389
576	306963.0894
577	306919.118
578	306904.6339
579	306903.5563
580	306791.6612
581	306774.4753
582	306761.26
583	306749.1757
584	306727.2151
585	306662.225
586	306661.9704
587	306658.9241
588	306628.8185
589	306606.0272
590	306525.9975
591	306512.8121
592	306510.0713
593	306462.4613
594	306398.4775
595	306237.8186
596	306232.3595
597	306231.7589
598	306172.8831
599	306138.7973
600	306126.3562
601	305971.1286
602	305932.1195
603	305927.1465
604	305850.0234
605	305814.3763
606	305781.1638
607	305704.6191
608	305595.6785
609	305581.9445
610	305518.2627
611	305427.7945
612	305337.576
613	305271.7068
614	305269.5524
615	305268.2643
616	305183.0501
617	305136.4047
618	305028.6165
619	304952.7632
620	304872.1448
621	304869.6833
622	304780.4062
623	304711.1921
624	304665.0118
625	304641.7533
626	304636.9448
627	304635.734
628	304587.2407
629	304513.21
630	304508.6221
631	304508.0906
632	304464.4608
633	304399.7437
634	304358.378
635	304265.6648
636	304222.2422
637	304183.4217
638	304179.8612
639	304175.3009
640	304114.695
641	304062.9912
642	304061.8344
643	303972.6947
644	303915.194
645	303900.3675
646	303858.8693
647	303840.2773
648	303802.1211
649	303789.1449
650	303718.277
651	303670.8918
652	303643.799
653	303616.1621
654	303536.2455
655	303522.118
656	303504.4349
657	303450.674
658	303414.0047
659	303400.1227
660	303399.5086
661	303351.9965
662	303341.8205
663	303246.0973
664	303223.4548
665	303202.9574
666	303178.7197
667	303061.87
668	303001.7182
669	302971.9188
670	302923.9094
671	302864.5274
672	302857.3756
673	302783.7319
674	302780.0166
675	302736.424
676	302585.015
677	302575.6773
678	302507.9688
679	302500.0245
680	302442.4433
681	302398.4423
682	302372.1958
683	302296.0621
684	302256.8934
685	302250.7694
686	302206.7253
687	302198.188
688	302180.555
689	302139.13
690	302138.1888
691	302096.3998
692	302071.9365
693	302027.1782
694	302013.0786
695	301974.846
696	301958.1177
697	301917.9129
698	301869.1932
699	301860.4884
700	301781.4548
701	301743.2697
702	301679.5971
703	301657.4882
704	301637.2853
705	301576.5814
706	301449.8212
707	301442.551
708	301404.3486
709	301364.8017
710	301262.0799
711	301179.8848
712	301134.3039
713	301028.6322
714	300942.8299
715	300870.2102
716	300866.2036
717	300758.1077
718	300746.8312
719	300731.8431
720	300719.9589
721	300692.7706
722	300612.6628
723	300544.7872
724	300530.0496
725	300506.7279
726	300479.903
727	300455.6835
728	300454.1836
729	300453.4371
730	300445.6827
731	300388.8039
732	300375.9509
733	300352.4574
734	300287.2984
735	300282.7738
736	300242.7677
737	300237.5813
738	300228.5185
739	300219.6559
740	300217.5245
741	300208.8678
742	300152.8672
743	300094.279
744	300044.9804
745	300037.277
746	299985.5109
747	299941.5675
748	299871.8761
749	299845.9135
750	299815.6946
751	299750.3577
752	299684.8737
753	299649.6188
754	299632.3848
755	299580.1396
756	299563.883
757	299543.9534
758	299526.8738
759	299520.3334
760	299450.3381
761	299427.5289
762	299386.2604
763	299361.7167
764	299358.7695
765	299289.7625
766	299271.4269
767	299200.8719
768	299192.0866
769	299160.1644
770	299142.9491
771	299134.5575
772	299064.3407
773	299027.0008
774	298999.6279
775	298935.9207
776	298878.3458
777	298862.7156
778	298830.7208
779	298794.3048
780	298707.4447
781	298678.6243
782	298628.1889
783	298622.3306
784	298554.8344
785	298465.0361
786	298461.1717
787	298402.1399
788	298259.738
789	298236.1179
790	298176.2424
791	298175.5101
792	298150.932
793	298086.1459
794	298056.4174
795	298047.7222
796	297986.3916
797	297911.6719
798	297866.8285
799	297805.7401
800	297785.7198
801	297748.2048
802	297663.3288
803	297646.3094
804	297606.4141
805	297519.3833
806	297493.0553
807	297487.9801
808	297479.9455
809	297448.0807
810	297408.3361
811	297354.3742
812	297346.5105
813	297303.8534
814	297288.1655
815	297232.4247
816	297217.9861
817	297165.2907
818	297158.5027
819	297156.5723
820	297148.4393
821	297144.2706
822	297137.1944
823	297083.405
824	297045.1162
825	297043.0861
826	297011.9548
827	296947.7406
828	296915.2713
829	296857.3912
830	296830.7063
831	296762.2259
832	296723.3911
833	296677.5943
834	296577.5775
835	296543.4875
836	296504.1939
837	296459.1631
838	296442.6418
839	296432.9411
840	296333.8425
841	296303.6623
842	296298.3994
843	296246.4931
844	296227.0724
845	296226.6486
846	296221.2261
847	296207.2277
848	296193.2704
849	296174.4019
850	296138.2135
851	296085.3017
852	296082.4043
853	296076.2144
854	296052.9437
855	295995.9234
856	295982.9687
857	295975.3074
858	295961.183
859	295898.4498
860	295884.4175
861	295849.2104
862	295832.5715
863	295831.0127
864	295787.1978
865	295783.7608
866	295755.2515
867	295753.5541
868	295720.2686
869	295695.8823
870	295620.344
871	295600.6216
872	295570.5017
873	295520.9133
874	295462.3693
875	295423.504
876	295376.4746
877	295366.5469
878	295359.3703
879	295323.4166
880	295296.8816
881	295246.5766
882	295193.39
883	295105.0953
884	295098.0155
885	295070.8686
886	295052.5628
887	295047.5809
888	295021.9091
889	294994.6843
890	294942.1598
891	294915.1987
892	294889.0766
893	294842.9958
894	294836.5177
895	294774.3357
896	294773.0402
897	294734.6984
898	294681.1754
899	294609.9236
900	294606.3842
901	294576.3143
902	294558.132
903	294507.6358
904	294440.3418
905	294430.9597
906	294403.403
907	294349.8356
908	294333.7067
909	294307.7348
910	294289.3915
911	294281.2934
912	294215.6172
913	294190.2964
914	294157.3642
915	294152.7237
916	294139.6988
917	294121.3433
918	294119.4541
919	294057.9462
920	294039.2651
921	293995.1819
922	293988.0497
923	293987.5876
924	293972.7245
925	293972.4133
926	293925.2773
927	293902.2368
928	293866.9618
929	293818.8759
930	293774.1988
931	293765.292
932	293744.5008
933	293691.3664
934	293677.0958
935	293619.1582
936	293612.4869
937	293552.7852
938	293542.8782
939	293471.5726
940	293470.9601
941	293442.7184
942	293408.6511
943	293397.4111
944	293355.8496
945	293338.1122
946	293290.13
947	293269.1134
948	293220.0943
949	293206.2655
950	293199.3641
951	293185.5959
952	293178.87
953	293134.0971
954	293108.6806
955	293073.2358
956	293067.953
957	292973.8703
958	292946.6631
959	292920.0775
960	292918.0513
961	292898.9167
962	292890.6462
963	292830.3753
964	292825.168
965	292782.2292
966	292738.1027
967	292712.2034
968	292667.6599
969	292652.4363
970	292652.0958
971	292644.6688
972	292644.3304
973	292643.6458
974	292636.3065
975	292602.3038
976	292577.8338
977	292558.4039
978	292535.8925
979	292513.2687
980	292476.1256
981	292473.6916
982	292455.4619
983	292427.3405
984	292408.7118
985	292319.5326
986	292312.4224
987	292259.2662
988	292244.5458
989	292240.9822
990	292225.6954
991	292125.6813
992	292102.7235
993	292095.2066
994	292074.2385
995	292069.4083
996	292062.6802
997	292054.5127
998	292038.1657
999	292004.8466
