iter	RMSE
277	325381.6401
278	325331.5841
279	325222.7838
280	325137.5406
281	325114.6446
282	325023.3634
283	324966.7706
284	324833.1203
285	324791.1399
286	324752.6292
287	324679.1401
288	324599.7958
289	324568.9763
290	324479.2803
291	324449.1715
292	324309.5848
293	324293.3662
294	324265.8089
295	324206.2804
296	324129.4463
297	324075.736
298	324073.2985
299	323971.7234
300	323951.3739
301	323939.5594
302	323867.2074
303	323822.4341
304	323715.2108
305	323656.0523
306	323541.0074
307	323434.7553
308	323378.0364
309	323290.9204
310	323229.7218
311	323165.9093
312	323139.7705
313	323059.892
314	322970.5431
315	322927.7264
316	322849.0456
317	322807.6176
318	322795.0223
319	322685.2811
320	322569.9463
321	322477.4064
322	322323.7456
323	322279.4303
324	322235.5101
325	322110.3514
326	322088.1917
327	321972.1466
328	321905.5416
329	321795.3304
330	321718.5387
331	321620.9784
332	321540.9347
333	321508.3046
334	321395.8757
335	321337.9455
336	321315.1995
337	321221.9688
338	321173.5965
339	321152.1381
340	321066.2607
341	320969.4796
342	320950.8902
343	320929.1979
344	320914.194
345	320868.3062
346	320808.4919
347	320760.6431
348	320737.4703
349	320730.5181
350	320695.0733
351	320625.1697
352	320578.7357
353	320484.3
354	320409.657
355	320408.7627
356	320324.6781
357	320258.3973
358	320175.1744
359	320131.5239
360	320079.8529
361	320075.4212
362	320054.9105
363	320020.6324
364	319952.6904
365	319849.9832
366	319672.5171
367	319577.9719
368	319549.0048
369	319505.5909
370	319496.6801
371	319452.4907
372	319358.6264
373	319352.5974
374	319320.6277
375	319213.4472
376	319202.1702
377	319096.2566
378	319011.7273
379	318989.3588
380	318902.5672
381	318861.211
382	318784.8699
383	318763.1615
384	318684.5452
385	318634.6595
386	318581.7987
387	318530.5517
388	318440.063
389	318414.4398
390	318377.1459
391	318350.6696
392	318269.3586
393	318218.4356
394	318131.9217
395	318128.3614
396	318099.2574
397	318073.8735
398	318070.4894
399	318037.3864
400	317954.298
401	317845.9012
402	317812.4873
403	317726.2453
404	317724.5239
405	317693.7538
406	317581.2025
407	317575.96
408	317509.6545
409	317448.1122
410	317443.328
411	317333.5269
412	317330.6897
413	317293.3405
414	317262.0408
415	317226.4853
416	317219.8152
417	317200.7381
418	317198.9957
419	317157.8125
420	317148.0243
421	317127.5787
422	317123.3004
423	316992.6554
424	316989.5121
425	316965.8428
426	316935.0267
427	316898.5227
428	316825.5817
429	316728.7674
430	316692.9896
431	316636.8581
432	316611.7511
433	316555.5774
434	316461.1822
435	316428.4555
436	316388.3219
437	316295.9919
438	316245.9571
439	316194.3011
440	316155.8486
441	316065.9258
442	316029.1266
443	315880.6946
444	315847.989
445	315841.95
446	315811.7346
447	315786.7601
448	315783.5894
449	315733.8874
450	315724.7135
451	315571.4795
452	315464.4046
453	315435.5889
454	315409.8107
455	315344.7084
456	315318.0585
457	315273.0991
458	315241.0147
459	315237.4853
460	315166.9462
461	315143.215
462	314997.2167
463	314889.159
464	314860.098
465	314761.4874
466	314683.6093
467	314523.9469
468	314439.9682
469	314437.0526
470	314427.0602
471	314402.8068
472	314269.3877
473	314249.2029
474	314231.9319
475	314229.1135
476	314207.1477
477	314191.013
478	314176.6516
479	314130.3776
480	313999.0447
481	313969.8841
482	313879.9569
483	313798.6624
484	313662.3012
485	313637.0987
486	313578.9476
487	313549.8143
488	313531.4703
489	313473.0669
490	313416.4414
491	313325.3762
492	313258.6529
493	313234.4492
494	313203.1322
495	313110.9907
496	313071.234
497	313046.6641
498	312964.7306
499	312937.272
500	312899.1821
501	312820.5227
502	312733.2103
503	312728.2965
504	312592.6757
505	312580.4151
506	312496.9376
507	312418.9345
508	312274.5975
509	312243.8083
510	312227.9158
511	312204.3234
512	312174.8463
513	312166.9766
514	312049.5167
515	312046.2193
516	312026.6179
517	311932.418
518	311924.5721
519	311905.5071
520	311889.2371
521	311886.6403
522	311884.0914
523	311812.0594
524	311808.5861
525	311783.8862
526	311704.2482
527	311582.941
528	311576.1383
529	311442.2085
530	311387.5745
531	311362.2993
532	311254.2035
533	311150.8914
534	311148.1865
535	311145.6007
536	311059.3161
537	311007.3634
538	310954.4616
539	310933.3815
540	310931.256
541	310847.6146
542	310834.6169
543	310819.0568
544	310731.2386
545	310624.4462
546	310621.872
547	310583.0827
548	310560.1261
549	310529.9516
550	310512.3457
551	310506.2737
552	310479.2604
553	310441.416
554	310423.3453
555	310389.1797
556	310381.5884
557	310380.3494
558	310267.8162
559	310241.2528
560	310209.2438
561	310172.0995
562	310113.5506
563	310029.3776
564	309952.5407
565	309893.4424
566	309831.4638
567	309828.7788
568	309808.3769
569	309770.9837
570	309768.8867
571	309647.522
572	309645.2196
573	309539.4945
574	309537.2347
575	309430.4337
576	309418.7311
577	309411.9045
578	309363.39
579	309352.3699
580	309347.0668
581	309282.4864
582	309210.0769
583	309140.6095
584	309052.7652
585	309038.1442
586	308981.6493
587	308942.5311
588	308902.3327
589	308878.6761
590	308864.8368
591	308830.9827
592	308806.1597
593	308753.8878
594	308636.1019
595	308612.3805
596	308596.4402
597	308590.2863
598	308574.886
599	308508.9582
600	308446.0536
601	308430.2443
602	308411.4696
603	308381.719
604	308326.1226
605	308261.204
606	308248.0875
607	308192.3008
608	308179.4877
609	308168.602
610	308151.1899
611	308110.2089
612	308086.546
613	308073.191
614	308016.9916
615	307910.1266
616	307887.165
617	307814.7416
618	307748.5494
619	307711.7812
620	307689.1332
621	307671.8385
622	307636.7375
623	307514.4785
624	307488.2224
625	307474.408
626	307360.23
627	307352.5774
628	307310.1127
629	307271.8874
630	307156.3167
631	307144.0223
632	307041.5029
633	307004.2924
634	306971.4801
635	306944.5102
636	306878.7051
637	306857.5985
638	306766.808
639	306750.3951
640	306705.2551
641	306697.0434
642	306659.8816
643	306630.1524
644	306526.5699
645	306505.1751
646	306488.7972
647	306471.9264
648	306377.9439
649	306376.1475
650	306372.3198
651	306351.46
652	306335.7498
653	306320.6422
654	306292.1946
655	306276.9328
656	306259.3261
657	306175.175
658	306155.8138
659	306054.209
660	306015.275
661	305976.4827
662	305956.6653
663	305951.8122
664	305916.2352
665	305905.1335
666	305868.0263
667	305798.0323
668	305783.8947
669	305683.4761
670	305629.1465
671	305606.31
672	305591.3163
673	305546.9265
674	305545.3615
675	305530.8794
676	305517.1009
677	305461.3077
678	305398.3701
679	305348.6997
680	305304.5227
681	305264.359
682	305243.6774
683	305189.6135
684	305138.9461
685	305098.0623
686	305036.2047
687	305033.4771
688	305031.4088
689	304989.2283
690	304964.4724
691	304913.8692
692	304841.8419
693	304800.4466
694	304672.2848
695	304641.8906
696	304625.5363
697	304592.4428
698	304560.4412
699	304504.8687
700	304455.7854
701	304451.6871
702	304407.0498
703	304342.5333
704	304335.4527
705	304307.1553
706	304275.6144
707	304231.8844
708	304230.629
709	304222.0795
710	304219.4679
711	304218.9143
712	304200.8856
713	304111.0174
714	304104.369
715	304088.6734
716	304082.478
717	304026.6508
718	303941.2178
719	303863.0037
720	303838.3606
721	303800.4054
722	303712.3126
723	303707.9463
724	303666.7294
725	303664.1047
726	303647.9181
727	303620.6773
728	303588.053
729	303496.3844
730	303419.4894
731	303406.1476
732	303366.4439
733	303313.6249
734	303312.4546
735	303309.0223
736	303271.4774
737	303265.5955
738	303216.9827
739	303187.7845
740	303101.1406
741	303068.3682
742	303026.5915
743	303009.8792
744	303001.8149
745	302984.9405
746	302980.8061
747	302961.9535
748	302921.4176
749	302919.0753
750	302894.3281
751	302812.4921
752	302811.3164
753	302796.2641
754	302750.7115
755	302705.4285
756	302683.6933
757	302678.1524
758	302667.4146
759	302658.0141
760	302647.8967
761	302621.7721
762	302592.6045
763	302569.6227
764	302546.6342
765	302540.1901
766	302471.1981
767	302468.9884
768	302423.1173
769	302367.9072
770	302355.1288
771	302333.72
772	302296.5565
773	302237.7801
774	302199.5377
775	302196.9672
776	302159.3974
777	302108.7005
778	302081.8715
779	302051.6923
780	302044.7952
781	302013.8609
782	301946.6611
783	301923.4453
784	301882.8518
785	301871.3911
786	301854.4241
787	301818.4521
788	301803.0373
789	301790.611
790	301778.627
791	301747.915
792	301702.6551
793	301682.2438
794	301676.1174
795	301674.1685
796	301671.6152
797	301647.5944
798	301604.0041
799	301591.2259
800	301522.7145
801	301495.8141
802	301493.3999
803	301490.9367
804	301448.9108
805	301419.3242
806	301411.0867
807	301397.4353
808	301375.7609
809	301373.3134
810	301354.5938
811	301352.9216
812	301277.6187
813	301241.7954
814	301231.6372
815	301204.3654
816	301202.2215
817	301178.4259
818	301125.5617
819	301081.407
820	301062.5729
821	300986.2717
822	300968.2934
823	300883.8207
824	300858.431
825	300770.3924
826	300734.9514
827	300695.4633
828	300675.4742
829	300593.6088
830	300547.7325
831	300545.9578
832	300536.0228
833	300516.246
834	300475.0824
835	300458.0879
836	300446.789
837	300419.4859
838	300402.9806
839	300333.8421
840	300270.2301
841	300185.5147
842	300155.4301
843	300153.8827
844	300147.6577
845	300120.3489
846	300064.3752
847	300060.43
848	300053.036
849	299895.3275
850	299854.9988
851	299821.4755
852	299818.9962
853	299799.8906
854	299762.978
855	299762.6635
856	299722.3571
857	299698.7976
858	299646.8609
859	299631.2099
860	299616.7276
861	299607.1533
862	299599.7993
863	299534.7171
864	299532.3563
865	299523.7376
866	299508.3382
867	299501.6576
868	299422.3616
869	299377.2504
870	299319.3918
871	299291.8346
872	299251.321
873	299243.3172
874	299180.3083
875	299142.6592
876	299142.3652
877	299073.3505
878	299065.16
879	299055.6761
880	299005.8395
881	298998.1702
882	298959.048
883	298953.1316
884	298872.3326
885	298864.6081
886	298857.1852
887	298780.9854
888	298730.0529
889	298680.3289
890	298670.4106
891	298636.6033
892	298621.2623
893	298613.2419
894	298596.9416
895	298559.3689
896	298545.3386
897	298543.9849
898	298493.6747
899	298491.4839
900	298462.0382
901	298428.361
902	298390.4636
903	298374.5549
904	298340.1737
905	298332.3736
906	298300.1175
907	298294.1604
908	298288.6618
909	298224.9881
910	298138.426
911	298069.2585
912	298026.971
913	297949.8964
914	297939.7487
915	297910.0333
916	297837.9392
917	297781.3131
918	297769.6167
919	297754.1174
920	297687.1034
921	297645.8328
922	297640.6514
923	297599.4136
924	297523.2647
925	297512.9312
926	297503.7558
927	297501.2454
928	297433.3427
929	297394.1958
930	297357.3276
931	297331.9077
932	297285.4053
933	297239.4541
934	297237.5095
935	297178.4502
936	297170.0315
937	297160.0776
938	297150.6627
939	297129.4571
940	297109.7545
941	297102.6604
942	297094.4368
943	297082.1441
944	297072.3246
945	297071.6418
946	296981.0807
947	296971.6499
948	296967.2991
949	296965.2968
950	296942.3217
951	296897.7748
952	296863.3418
953	296855.3018
954	296827.0919
955	296806.7835
956	296786.5991
957	296732.2929
958	296725.4446
959	296718.5459
960	296708.241
961	296701.3953
962	296691.5163
963	296660.1226
964	296645.797
965	296578.3002
966	296510.585
967	296451.7228
968	296438.564
969	296427.4057
970	296421.0108
971	296380.0123
972	296355.355
973	296324.0478
974	296296.1941
975	296290.3472
976	296256.3032
977	296185.1924
978	296158.7444
979	296123.1582
980	296074.8195
981	296040.4928
982	295987.6639
983	295970.3959
984	295946.9385
985	295935.8642
986	295895.9092
987	295887.7303
988	295847.7277
989	295842.3989
990	295797.3089
991	295788.2682
992	295773.0485
993	295752.9434
994	295723.5096
995	295643.3853
996	295632.9985
997	295621.9055
998	295572.5313
999	295565.3565
